doc_id,title,text,content_type,source,source_url,grade,route_type,location,lat,lng,meta_avg_stars,meta_pitches,meta_length,meta_area_path
9c5dfc58e6f1,Moss Man,Moss Man is a 5.10b/c Sport climbing route. located in Exchamsiks Terrace Northern BC British Columbia Canada North America International. rated 2.0 stars. 1 pitches. Continues left of Exit stage lefts start before heading up to the second ledge under an overhang. Still needs some cleaning and the g,route,mountain_project,https://www.mountainproject.com/route/118975204/moss-man,5.10b/c,Sport,Exchamsiks Terrace Northern BC British Columbia Canada North America International,54.325019999999995,-129.31049,2.0,1,,California > San Francisco Bay Area > Castle Rock Area > Platypus
8b18ccdaa9e4,Mr. Gilberto,Mr. Gilberto is a 5.10b/c Sport climbing route. located in Upper Virgin Virgin Canyon El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International. rated 2.5 stars. 1 pitches. 110.0 feet long. Mr. Gilberto starts 2 meters right of Chilifluris Way. Climb the face with horizontal cra,route,mountain_project,https://www.mountainproject.com/route/106197662/mr-gilberto,5.10b/c,Sport,Upper Virgin Virgin Canyon El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International,25.949679999999997,-100.47854,2.5,1,110.0,
a1f34d7d349d,One Vision,One Vision is a 5.10b/c Sport climbing route. located in Queen Wall Kingston Crag New Brunswick Canada North America International. rated 3.0 stars. 1 pitches. 30.0 feet long. Start by gaining the ledge right of Dressed for Success clip the first bolt from this ledge. After clipping another bolt cli,route,mountain_project,https://www.mountainproject.com/route/107762238/one-vision,5.10b/c,Sport,Queen Wall Kingston Crag New Brunswick Canada North America International,45.5035,-65.9729,3.0,1,30.0,
dbc0273e8021,Open Ass,Open Ass is a 5.10b/c Sport climbing route. located in El Triángulo Cañon de San Lorenzo Coahuila Northern Mexico Mexico North America International. rated 2.5 stars. 1 pitches. 30.0 feet long. This is a great tricky route that is all the way to the right of this zone. The beginning is an easy slab.,route,mountain_project,https://www.mountainproject.com/route/114061590/open-ass,5.10b/c,Sport,El Triángulo Cañon de San Lorenzo Coahuila Northern Mexico Mexico North America International,25.33737,-100.98492,2.5,1,30.0,
8d6808f87b5b,Palm Snake,Palm Snake is a 5.10b/c Sport climbing route. located in Los Lobos Wall Los Lobos Canyon El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International. rated 2.6 stars. 3 pitches. 300.0 feet long. 1st pitch easy 5.8 2nd pitch 5.10 crux 2nd pitch has a left hand variation that's slig,route,mountain_project,https://www.mountainproject.com/route/106373354/palm-snake,5.10b/c,Sport,Los Lobos Wall Los Lobos Canyon El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International,25.949679999999997,-100.47518,2.6,3,300.0,
7cba74b00739,Pandemic Restriction,Pandemic Restriction is a 5.10b/c Sport climbing route. located in McCrae Lake Ontario South Bouldering and Rock Ontario Canada North America International. rated 3.0 stars. 1 pitches. 80.0 feet long. Route starts over water. Anchors installed for comfortable hanging belay. first bolt requires stick,route,mountain_project,https://www.mountainproject.com/route/118970214/pandemic-restriction,5.10b/c,Sport,McCrae Lake Ontario South Bouldering and Rock Ontario Canada North America International,44.91758,-79.79352,3.0,1,80.0,
5c94336560aa,Parallel Passages,Parallel Passages is a 5.10b/c Trad climbing route. located in The North Walls The Chief Squamish British Columbia Canada North America International. rated 2.8 stars. 7 pitches. 1000.0 feet long. A wonderful long moderate that tops out on the Chief with a couple spectacular pitches. You can do this,route,mountain_project,https://www.mountainproject.com/route/107805195/parallel-passages,5.10b/c,Trad,The North Walls The Chief Squamish British Columbia Canada North America International,49.6876,-123.1352,2.8,7,1000.0,
e81fe7d4ce7a,Pas encore,Pas encore is a 5.10b/c Trad climbing route. located in Lac Blanc - Main Cliff a. Lac Blanc Les Contreforts 14. Lanaudiere Quebec Canada North America International. rated 2.0 stars. 1 pitches. 70.0 feet long. Head up to the first ramp and follow the bolts up. Committing. Grimpez jusqu'a la petite v,route,mountain_project,https://www.mountainproject.com/route/109520977/pas-encore,5.10b/c,Trad,Lac Blanc - Main Cliff a. Lac Blanc Les Contreforts 14. Lanaudiere Quebec Canada North America International,46.27176,-73.98913,2.0,1,70.0,
a56675f6e48d,Perpendiculous,Perpendiculous is a 5.10b/c Trad climbing route. located in (f) Big Tree (a) The Fortress Skaha Okanagan British Columbia Canada North America International. rated 3.0 stars. 2 pitches. 215.0 feet long. Equally good as Primal Dream this one begins beside the big tree. Move up the corner and bulge to,route,mountain_project,https://www.mountainproject.com/route/113450075/perpendiculous,5.10b/c,Trad,(f) Big Tree (a) The Fortress Skaha Okanagan British Columbia Canada North America International,49.43607,-119.56779,3.0,2,215.0,
ee92f1f36902,Pin-toe Flakes,"Pin-toe Flakes is a 5.10b/c Sport climbing route. located in Made in the shade (Right Side, near Mondo) Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International. rated 4.0 stars. 1 pitches. 70.0 feet long. Maybe the best 10 in the canyon? You decide whil",route,mountain_project,https://www.mountainproject.com/route/110914523/pin-toe-flakes,5.10b/c,Sport,"Made in the shade (Right Side, near Mondo) Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International",51.08645,-115.32704,4.0,1,70.0,
2d87ab6f5b90,Predestined Debacle,Predestined Debacle is a 5.10b/c Trad climbing route. located in Southern Dihedrals Copper Mountain Terrace Northern BC British Columbia Canada North America International. rated 4.0 stars. 4 pitches. Access: You can access from the trail leading to Jesus and Rendezvous from the near the last switch,route,mountain_project,https://www.mountainproject.com/route/119066216/predestined-debacle,5.10b/c,Trad,Southern Dihedrals Copper Mountain Terrace Northern BC British Columbia Canada North America International,54.51414000000001,-128.49973,4.0,4,,
6ad24387271a,Qué Sobadón,Qué Sobadón is a 5.10b/c Sport climbing route. located in Médicos La Huasteca Nuevo Leon Northern Mexico Mexico North America International. rated 3.0 stars. 1 pitches. 36.0 feet long. No information. Protection: 9 bolts to a 2 bolt anchor,route,mountain_project,https://www.mountainproject.com/route/112793662/que-sobadon,5.10b/c,Sport,Médicos La Huasteca Nuevo Leon Northern Mexico Mexico North America International,25.59508,-100.44456,3.0,1,36.0,
0ef26466c4ac,Ray of Thailand,Ray of Thailand is a 5.10b/c Sport climbing route. located in Krabi Crag Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International. rated 3.0 stars. 1 pitches. Begining nestled amongst some small pine trees. This climb takes a plum-line straight up past t,route,mountain_project,https://www.mountainproject.com/route/110937223/ray-of-thailand,5.10b/c,Sport,Krabi Crag Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International,51.08645,-115.32704,3.0,1,,
15413202556c,Rumble in the Jungle,"Rumble in the Jungle is a 5.10b/c PG13 Trad, Alpine climbing route. located in Mount Gimli Valhalla Mountains Kootenays West British Columbia Canada North America International. rated 2.0 stars. 5 pitches. 700.0 feet long. P1 5.6 P2 5.8 P3 5.10a P4 5.10b/c P5 5.7. The last third of pitch 4 has some ",route,mountain_project,https://www.mountainproject.com/route/108341486/rumble-in-the-jungle,5.10b/c PG13,"Trad, Alpine",Mount Gimli Valhalla Mountains Kootenays West British Columbia Canada North America International,49.7655,-117.6478,2.0,5,700.0,Colorado > Telluride/Norwood area > Ophir > Ophir Wall > East Buttress
5f3dacfd6943,Rush Hour,Rush Hour is a 5.10b/c Sport climbing route. located in Parc Récréoforestier de Saint-Mathieu 04. Mauricie Quebec Canada North America International. rated 4.0 stars. 1 pitches. 65.0 feet long. You'll find everything! Overhang ridge slab and roof! For all interests. Vous y retrouvez de tout! surplom,route,mountain_project,https://www.mountainproject.com/route/118900449/rush-hour,5.10b/c,Sport,Parc Récréoforestier de Saint-Mathieu 04. Mauricie Quebec Canada North America International,46.64634,-72.96638,4.0,1,65.0,Colorado > Boulder > Boulder Canyon > Happy Hour Crag
8a19cb48a67a,Sailor Jerry,"Sailor Jerry is a 5.10b/c PG13 Trad, Alpine climbing route. located in Mount Gimli Valhalla Mountains Kootenays West British Columbia Canada North America International. rated 3.3 stars. 5 pitches. 500.0 feet long. Follows the obvious corners to a traverse below big roof into a right facing corner. ",route,mountain_project,https://www.mountainproject.com/route/108292588/sailor-jerry,5.10b/c PG13,"Trad, Alpine",Mount Gimli Valhalla Mountains Kootenays West British Columbia Canada North America International,49.7655,-117.6478,3.3,5,500.0,
8ad3a6ce6a60,Served By Destiny,Served By Destiny is a 5.10b/c Trad climbing route. located in Tiger Slabs Swift Current South Coast / Burin Peninsula Newfoundland Newfoundland and Labrador Canada North America International. rated 3.5 stars. 1 pitches. 60.0 feet long. A fantastic route up the striking crack feature in the wall th,route,mountain_project,https://www.mountainproject.com/route/110770298/served-by-destiny,5.10b/c,Trad,Tiger Slabs Swift Current South Coast / Burin Peninsula Newfoundland Newfoundland and Labrador Canada North America International,47.8837,-54.1897,3.5,1,60.0,
661ab509ebe0,Sewn Up,Sewn Up is a 5.10b/c Sport climbing route. located in The Watchtower Porteau Cove Vancouver Area British Columbia Canada North America International. rated 1.0 stars. 1 pitches. 85.0 feet long. A friendly route intended for beginners and those still developing their lead head. The climb begins on a ,route,mountain_project,https://www.mountainproject.com/route/114526907/sewn-up,5.10b/c,Sport,The Watchtower Porteau Cove Vancouver Area British Columbia Canada North America International,49.53762,-123.25114,1.0,1,85.0,South Dakota > Spearfish Canyon > Skeletal Remains
0662e1ec431f,Silex,Silex is a 5.10b/c Sport climbing route. located in Palissades de Baldy 15. Laurentians Quebec Canada North America International. rated 4.0 stars. 1 pitches. 80.0 feet long. Climb the Sharp ridge/Arete. Bolts are interesting and placed on face to the left.. Protection: bolts. Bolted anchor,route,mountain_project,https://www.mountainproject.com/route/113830076/silex,5.10b/c,Sport,Palissades de Baldy 15. Laurentians Quebec Canada North America International,46.05011,-74.28241,4.0,1,80.0,
95a464571140,Standing Ovation,Standing Ovation is a 5.10b/c Trad climbing route. located in Trailside The Back of The Lake Lake Louise Banff National Park Alberta Canada North America International. rated 4.0 stars. 1 pitches. 120.0 feet long. An absolute must-do and worth bringing your rack out for. Stem and jam your way up an ,route,mountain_project,https://www.mountainproject.com/route/119112569/standing-ovation,5.10b/c,Trad,Trailside The Back of The Lake Lake Louise Banff National Park Alberta Canada North America International,51.4076,-116.2404,4.0,1,120.0,Washington > Southwest Cascades > Columbia Gorge > Ozone > Old School Wall
32a7ebb89db1,Stone Cold,Stone Cold is a 5.10b/c Sport climbing route. located in Creekside Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International. rated 2.0 stars. 1 pitches. near Some like it Hot and Dynosoar (on either side) head up and to the roof and to a roof that is eas,route,mountain_project,https://www.mountainproject.com/route/110940666/stone-cold,5.10b/c,Sport,Creekside Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International,51.11285,-115.29471,2.0,1,,"Colorado > Fort Collins > Poudre Canyon > Narrows, The > Narrows Blocs > Hot Fire Bloc"
8dbbbd48369c,Stumped,Stumped is a 5.10b/c Trad climbing route. located in Second Tier Bear Mountain (AKA Bald Hill) New Brunswick Canada North America International. rated 3.0 stars. 1 pitches. 35.0 feet long. Start up the thin layback seam up to a finger crack in a dihedral and over the crack in the block to the top.. ,route,mountain_project,https://www.mountainproject.com/route/107465373/stumped,5.10b/c,Trad,Second Tier Bear Mountain (AKA Bald Hill) New Brunswick Canada North America International,45.83551,-66.45506,3.0,1,35.0,Colorado > Estes Park Valley > Big Thompson Canyon > Round Mountain > Overlap Wall Area
93dedd8d6db6,Taradiddle,Taradiddle is a 5.10b/c Sport climbing route. located in 3 Bolt Wonderland White Mountain Yukon Territory Canada North America International. rated 1.0 stars. 1 pitches. 26.0 feet long. Crimps lead to progressively larger holds until you reach a ledge. Stand on the ledge and pull up to clip the 4th ,route,mountain_project,https://www.mountainproject.com/route/118878048/taradiddle,5.10b/c,Sport,3 Bolt Wonderland White Mountain Yukon Territory Canada North America International,60.27361,-133.94766,1.0,1,26.0,Colorado > Grand Junction Area > Unaweep Canyon > Nine Mile Hill > Nine Mile Bouldering > Mecca Boulder Area > Pink Floyd Area > Solmar Stone
9ee7dceec51a,Téteux Mal Chanceux,"Téteux Mal Chanceux is a 5.10b/c Sport, TR climbing route. located in Chibougamau 08. Abitibi-Temiscamingue, Nord du Quebec Quebec Canada North America International. rated 2.0 stars. 1 pitches. 50.0 feet long. Grimper l'arrête évidente. Protection: bolted",route,mountain_project,https://www.mountainproject.com/route/113439116/teteux-mal-chanceux,5.10b/c,"Sport, TR","Chibougamau 08. Abitibi-Temiscamingue, Nord du Quebec Quebec Canada North America International",49.92794,-74.3301,2.0,1,50.0,
be19c86c5dc8,The Cat Came Back,The Cat Came Back is a 5.10b/c Sport climbing route. located in Tunnel Mountain Banff National Park Alberta Canada North America International. rated 3.0 stars. 1 pitches. Start below a small mossy left facing corner. Climb up and through a small corner and finish with some slabby face climbing.. Pr,route,mountain_project,https://www.mountainproject.com/route/116077866/the-cat-came-back,5.10b/c,Sport,Tunnel Mountain Banff National Park Alberta Canada North America International,51.1775,-115.5528,3.0,1,,
97414cfe6c7e,The Gloaming,"The Gloaming is a 5.10b/c Sport climbing route. located in Made in the shade (Left side, near Crowbar) Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International. rated 2.0 stars. 1 pitches. 80.0 feet long. Same corner as made in the shade but don't go too",route,mountain_project,https://www.mountainproject.com/route/110914088/the-gloaming,5.10b/c,Sport,"Made in the shade (Left side, near Crowbar) Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International",51.09972,-115.31155,2.0,1,80.0,"New Hampshire > Lakes Region > New Durham Area  (Longstack, Devil's Den, Rines Hill, etc.) > Longstack Precipice > 2. Indigenous Wall"
4bdd434892ef,The good the bad and the oogly.,"The good the bad and the oogly. is a 5.10b/c Sport, Alpine climbing route. located in Lower Hidden Walls New Crest Creek Crest Creek Crags Strathcona Provincial Park Vancouver Island British Columbia Canada North America International. rated 3.0 stars. 1 pitches. 50.0 feet long. Fun climbing on a st",route,mountain_project,https://www.mountainproject.com/route/114614725/the-good-the-bad-and-the-oogly,5.10b/c,"Sport, Alpine",Lower Hidden Walls New Crest Creek Crest Creek Crags Strathcona Provincial Park Vancouver Island British Columbia Canada North America International,49.84044,-125.90878,3.0,1,50.0,
68bb4d7847f8,The Odyssey,"The Odyssey is a 5.10b/c Sport climbing route. located in Iguana Wall Mount Nemo Golden Horseshoe Ontario South Bouldering and Rock Ontario Canada North America International. rated 2.6 stars. 1 pitches. 65.0 feet long. More or less retrobolted trad route ""Axolotl"" - Climb past a tree you ll have no",route,mountain_project,https://www.mountainproject.com/route/113562344/the-odyssey,5.10b/c,Sport,Iguana Wall Mount Nemo Golden Horseshoe Ontario South Bouldering and Rock Ontario Canada North America International,43.42588,-79.87708,2.6,1,65.0,California > Sonora Pass Highway (108) > Donnell Reservoir > Atlantis
85578cacc6ec,The Shallow End,The Shallow End is a 5.10b/c Sport climbing route. located in Starr Wall The Malamute Squamish British Columbia Canada North America International. rated 1.8 stars. 1 pitches. 30.0 feet long. A slab route on a nice face with few features. It is the middle route on the face. There is a decent belay l,route,mountain_project,https://www.mountainproject.com/route/106130630/the-shallow-end,5.10b/c,Sport,Starr Wall The Malamute Squamish British Columbia Canada North America International,49.68214,-123.15604,1.8,1,30.0,
a114491c48e6,Thorax Complaint,"Thorax Complaint is a 5.10b/c Trad, TR climbing route. located in Respiration Rock The Smoke Bluffs Squamish British Columbia Canada North America International. rated 2.8 stars. 1 pitches. 40.0 feet long. The right hand crack through the wider section of the roof.. Protection: Gear to 2"".",route,mountain_project,https://www.mountainproject.com/route/108005004/thorax-complaint,5.10b/c,"Trad, TR",Respiration Rock The Smoke Bluffs Squamish British Columbia Canada North America International,49.7061,-123.1401,2.8,1,40.0,
06e05bc0cc80,To Bolt or Not to Bee,To Bolt or Not to Bee is a 5.10b/c PG13 Trad climbing route. located in Nicolum Knob Fraser Valley British Columbia Canada North America International. rated 3.0 stars. 4 pitches. 400.0 feet long. A 4 pitch route up the west side of the cliff climbing a mix of cracks and slabs to the summit. The fir,route,mountain_project,https://www.mountainproject.com/route/106262081/to-bolt-or-not-to-bee,5.10b/c PG13,Trad,Nicolum Knob Fraser Valley British Columbia Canada North America International,49.3704,-121.3534,3.0,4,400.0,
e64b74d532d3,Tortuga,Tortuga is a 5.10b/c Trad climbing route. located in Tortuga Copper Mountain Terrace Northern BC British Columbia Canada North America International. rated 3.0 stars. 4 pitches. 250.0 feet long. Pitch 1 15 meters 5.7 bolts Move up ledges making way to a short arete climb up to treed ledge. Look for ,route,mountain_project,https://www.mountainproject.com/route/118727914/tortuga,5.10b/c,Trad,Tortuga Copper Mountain Terrace Northern BC British Columbia Canada North America International,54.51893000000001,-128.50185,3.0,4,250.0,"California > Joshua Tree National Park > Queen Valley Area > Geology Tour Road > Galapagos, The > Tortuga, The"
802e68ccdfa6,Tradition Mission,Tradition Mission is a 5.10b/c PG13 Trad climbing route. located in The Hex Wall Eagle Rock Welsford New Brunswick Canada North America International. rated 3.0 stars. 1 pitches. 80.0 feet long. Climb up the obvious corner for the climb Don t Fit Layback it! . At the last ledge there are a series of,route,mountain_project,https://www.mountainproject.com/route/107730066/tradition-mission,5.10b/c PG13,Trad,The Hex Wall Eagle Rock Welsford New Brunswick Canada North America International,45.43084,-66.31572,3.0,1,80.0,
d46d81f335b7,Unknown,Unknown is a 5.10b/c Trad climbing route. located in El Escalon Jalisco Northern Mexico Mexico North America International. rated 2.0 stars. 2 pitches. 165.0 feet long. The first pitch is 5.9+ on gear (1 ). The second pitch is the crux 5.10b/c sport. Protection: Gear/Bolts,route,mountain_project,https://www.mountainproject.com/route/115459036/unknown,5.10b/c,Trad,El Escalon Jalisco Northern Mexico Mexico North America International,21.00804,-103.43596,2.0,2,165.0,California > San Francisco Bay Area > Tennessee Valley Beach > Parking Lot Boulder 
0bf982142794,Unknown Route,Unknown Route is a 5.10b/c Sport climbing route. located in 16 - Sector Local Jilotepec Central Mexico Mexico North America International. rated 2.0 stars. 1 pitches. Third route from the left side next to two 11b climbs (Espanoles 1 & 2). Protection: 10 bolts +anchor,route,mountain_project,https://www.mountainproject.com/route/114165367/unknown-route,5.10b/c,Sport,16 - Sector Local Jilotepec Central Mexico Mexico North America International,19.92074,-99.4891,2.0,1,,Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks
9b94ac6f5fa9,Voodoo Trance,Voodoo Trance is a 5.10b/c Sport climbing route. located in La Selva (Jungle Wall) El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International. rated 2.9 stars. 6 pitches. 600.0 feet long. Pitch ratings: 5.9 5.9+ 5.10c 5.10b 5.9- 5.8- The fourth pitch splits with the right line of,route,mountain_project,https://www.mountainproject.com/route/106995713/voodoo-trance,5.10b/c,Sport,La Selva (Jungle Wall) El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International,25.94838,-100.47698,2.9,6,600.0,
f7a453ae01c6,Vulture Club,Vulture Club is a 5.10b/c Sport climbing route. located in East Wall Trail Harrison Bluffs Fraser Valley British Columbia Canada North America International. rated 2.0 stars. 1 pitches. 50.0 feet long. Start off a freestanding boulder clip a bolt and mantle to a ledge. Climb up zigzag ramps then mak,route,mountain_project,https://www.mountainproject.com/route/116969601/vulture-club,5.10b/c,Sport,East Wall Trail Harrison Bluffs Fraser Valley British Columbia Canada North America International,49.2817,-121.7888,2.0,1,50.0,Colorado > Denver Metropolitan Area Bouldering and Buildering > Denver South > Castlewood Canyon SP > Vulture Walls
7930414999e6,Whiplash,Whiplash is a 5.10b/c Sport climbing route. located in Cat's Eye Wall Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International. rated 2.0 stars. 1 pitches. 60.0 feet long. After the two roofs find a dead tree and follow the corner to the left. Climbing g,route,mountain_project,https://www.mountainproject.com/route/110896290/whiplash,5.10b/c,Sport,Cat's Eye Wall Cougar Canyon (Creek) - CONSTRUCTION IN PROGRESS Bow Valley Alberta Canada North America International,51.098659999999995,-115.31377,2.0,1,60.0,Nevada > Southern Nevada > Red Rocks > Icebox Canyon > Sunnyside Crags
9b7df9fd7de7,Yogi Unchained,Yogi Unchained is a 5.10b/c Sport climbing route. located in El Mirador El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International. rated 2.1 stars. 4 pitches. 400.0 feet long. 4 pitches topping out with a nice view into the Virgin Canyon and a humbling look at The Scariest Ride ,route,mountain_project,https://www.mountainproject.com/route/110066644/yogi-unchained,5.10b/c,Sport,El Mirador El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International,25.95044,-100.47755,2.1,4,400.0,
19618f36cf8a,Quagmire Crack,Quagmire Crack is a 5.10c Trad climbing route. located in Quagmire Area The Malamute Squamish British Columbia Canada North America International. rated 3.7 stars. 1 pitches. 140.0 feet long. This is a great finger crack and I am surprised to not already find it here. MP seems to not have caught on ,route,mountain_project,https://www.mountainproject.com/route/109145523/quagmire-crack,5.10c,Trad,Quagmire Area The Malamute Squamish British Columbia Canada North America International,49.68291,-123.1563,3.7,1,140.0,
cd6a560e9dee,Sunset Boulevard,Sunset Boulevard is a 5.10c Sport climbing route. located in (b) Foreplay Right Foreplay Cliff (k) Evergreen Drive Crags Skaha Okanagan British Columbia Canada North America International. rated 3.0 stars. 1 pitches. Another old Wolkoff route re-cleaned and re-bolted with modern stainless steel.. Pr,route,mountain_project,https://www.mountainproject.com/route/112289120/sunset-boulevard,5.10c,Sport,(b) Foreplay Right Foreplay Cliff (k) Evergreen Drive Crags Skaha Okanagan British Columbia Canada North America International,49.4513,-119.56666,3.0,1,,"Colorado > Boulder > Eldorado Canyon State Park > Bastille, The > Bastille - W Face, The"
a43ae090e08d,(Pom Palm Girl) ?,(Pom Palm Girl) ? is a 5.10c Sport climbing route. located in Plum Wall Las Estrellas Canyon El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International. rated 3.0 stars. 1 pitches. 90.0 feet long. Great climbing gets better after the palm tree. Crux is up high getting a couple of,route,mountain_project,https://www.mountainproject.com/route/106611797/pom-palm-girl,5.10c,Sport,Plum Wall Las Estrellas Canyon El Potrero Chico Nuevo Leon Northern Mexico Mexico North America International,25.95021,-100.47533,3.0,1,90.0,
529b9e5a5b90,1. Unknown,1. Unknown is a 5.10c Sport climbing route. located in Beyond The Light Cedar Park Okanagan British Columbia Canada North America International. rated 2.0 stars. 1 pitches. 40.0 feet long. Traverse in fro the left on good holds to clip the first bolt. Use entertaining heel hooks to gain a messy corn,route,mountain_project,https://www.mountainproject.com/route/118751423/1-unknown,5.10c,Sport,Beyond The Light Cedar Park Okanagan British Columbia Canada North America International,49.77724,-119.53743,2.0,1,40.0,
83831dbd05f9,10. Moorfast Crack Project,"10. Moorfast Crack Project is a 5.10c Trad, TR climbing route. located in Anchor Crag Sunshine Coast British Columbia Canada North America International. rated 2.0 stars. 1 pitches. 30.0 feet long. offwidth. Protection: anchors on top",route,mountain_project,https://www.mountainproject.com/route/107551119/10-moorfast-crack-project,5.10c,"Trad, TR",Anchor Crag Sunshine Coast British Columbia Canada North America International,49.4787,-123.7642,2.0,1,30.0,
3f9c2aacd526,10. Paya paplaya,10. Paya paplaya is a 5.10c Sport climbing route. located in Roca Norte (Vega Baja) Puerto Rico North America International. rated 3.4 stars. 1 pitches. 50.0 feet long. This is route tagged #10. The Crux is close to the top crimpy and footwork needed high holds. Shares anchors with route #9 Puntos S,route,mountain_project,https://www.mountainproject.com/route/113915822/10-paya-paplaya,5.10c,Sport,Roca Norte (Vega Baja) Puerto Rico North America International,18.43185,-66.35801,3.4,1,50.0,
49bf6f59a790,1056,1056 is a 5.10c Sport climbing route. located in Right Teta Cerro Las Tetas (Cayey) Puerto Rico North America International. rated 2.0 stars. 1 pitches. 60.0 feet long. Challenging start that sticks with you and leads to a distinct crux from the forth to sixth bolt. The route eases after the sixth b,route,mountain_project,https://www.mountainproject.com/route/116538677/1056,5.10c,Sport,Right Teta Cerro Las Tetas (Cayey) Puerto Rico North America International,18.09322,-66.22951,2.0,1,60.0,
293a1383451a,19. Aleta,19. Aleta is a 5.10c Sport climbing route. located in Roca Norte (Vega Baja) Puerto Rico North America International. rated 3.0 stars. 1 pitches. 50.0 feet long. Crux close to the top. Protection: Bolted chains at the top,route,mountain_project,https://www.mountainproject.com/route/113909165/19-aleta,5.10c,Sport,Roca Norte (Vega Baja) Puerto Rico North America International,18.43185,-66.35801,3.0,1,50.0,
fdd185052f46,23. Madreselva,23. Madreselva is a 5.10c Sport climbing route. located in Roca Norte (Vega Baja) Puerto Rico North America International. rated 3.7 stars. 1 pitches. 17.0 feet long. Sustained difficulty overhang. Protection: 3 Bolts and shares anchors with Letty (right side),route,mountain_project,https://www.mountainproject.com/route/117943622/23-madreselva,5.10c,Sport,Roca Norte (Vega Baja) Puerto Rico North America International,18.43185,-66.35801,3.7,1,17.0,
031a2a32db0b,3 Huastecos,3 Huastecos is a 5.10c Sport climbing route. located in Navajas La Huasteca Nuevo Leon Northern Mexico Mexico North America International. rated 3.0 stars. 1 pitches. No information. Protection: 9 bolts to a 2 bolts anchor on top,route,mountain_project,https://www.mountainproject.com/route/112558170/3-huastecos,5.10c,Sport,Navajas La Huasteca Nuevo Leon Northern Mexico Mexico North America International,25.6488,-100.4591,3.0,1,,
2a92a6b3896d,45 and French,45 and French is a 5.10c Sport climbing route. located in Outside the Gully Devil's Glen Ontario South Bouldering and Rock Ontario Canada North America International. rated 2.7 stars. 1 pitches. Pull the small roof to a crux halfway up into easier climbing and anchors.. Protection: bolts and anchors,route,mountain_project,https://www.mountainproject.com/route/112403620/45-and-french,5.10c,Sport,Outside the Gully Devil's Glen Ontario South Bouldering and Rock Ontario Canada North America International,44.353159999999995,-80.23223,2.7,1,,
61cb71f02cfa,46 Minutes After,46 Minutes After is a 5.10c Sport climbing route. located in Back Alley Grey Mountain Yukon Territory Canada North America International. rated 2.0 stars. 1 pitches. 45.0 feet long. Thin flakes on slab with a steep finish. Protection: 4 bolts to a two bolt anchor,route,mountain_project,https://www.mountainproject.com/route/118897347/46-minutes-after,5.10c,Sport,Back Alley Grey Mountain Yukon Territory Canada North America International,60.6671,-134.91091,2.0,1,45.0,
e5ad4a2922db,52 Pickup,52 Pickup is a 5.10c Sport climbing route. located in Waterfall Wall Heart Creek Bow Valley Alberta Canada North America International. rated 2.0 stars. 1 pitches. Start by a seeping hole and move right and up to a committing first bolt. Pull through a series of ledges to reach the anchors. Shares a,route,mountain_project,https://www.mountainproject.com/route/110760756/52-pickup,5.10c,Sport,Waterfall Wall Heart Creek Bow Valley Alberta Canada North America International,51.047,-115.1566,2.0,1,,
8b694436c407,"A Hammer, a Nail and 2 Bullets","A Hammer, a Nail and 2 Bullets is a 5.10c Trad, Alpine climbing route. located in Ovis Wall Castlegar Kootenays West British Columbia Canada North America International. rated 4.0 stars. 1 pitches. 90.0 feet long. none listed. Protection: Large and very small pro needed.",route,mountain_project,https://www.mountainproject.com/route/114351031/a-hammer-a-nail-and-2-bullets,5.10c,"Trad, Alpine",Ovis Wall Castlegar Kootenays West British Columbia Canada North America International,49.3445,-117.82537,4.0,1,90.0,
42a7c18c79ae,A simple Plan,A simple Plan is a 5.10c Sport climbing route. located in Punk Wall Black Feather Canyon Banff National Park Alberta Canada North America International. rated 2.0 stars. 1 pitches. Fun climbing up a corner on sloppers and sidepulls.. Protection: bolts,route,mountain_project,https://www.mountainproject.com/route/116072127/a-simple-plan,5.10c,Sport,Punk Wall Black Feather Canyon Banff National Park Alberta Canada North America International,51.272659999999995,-115.49196,2.0,1,,
